deploymentID,locationID,locationName,longitude,latitude,coordinateUncertainty,start,end,setupBy,cameraID,cameraModel,cameraInterval,cameraHeight,cameraTilt,cameraHeading,timestampIssues,baitUse,session,array,featureType,habitat,tags,comments,_id
cb34f23e-5fd7-4a8f-bb34-39d0c3fe1964,40acc9a6-b67e-4c28-b87d-608de88c3c4e,ARTIS Mammal House 0164,4.91634,52.36625,,2021-12-01T12:00:16+01:00,2021-12-31T12:00:18+01:00,Rotem Zilber,67fc77cb-e5da-4800-9175-5bd7bd25cf97,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,null,
cc2c8929-b3ec-4d1c-85fb-ca2b9c5e2daa,83d2cb3e-a5d9-45be-abf0-2e1d74655c99,ARTIS Monkey Island 0186,4.91479,52.36623,,2021-10-01T10:32:02+01:00,2021-10-31T12:00:21+01:00,Rotem Zilber,0545f29d-c996-4788-b4f9-636744a2b307,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,null,
cd05783d-e4e3-4bb8-ab23-2a10c7e8fd33,13af2c1f-1984-4b25-a250-23267642af5e,ARTIS 26 0169,4.91626,52.36563,,2022-06-01T11:30:47+01:00,2022-06-30T23:35:53+01:00,Rotem Zilber,370c7db3-2573-42e9-9f8a-1534460be5ac,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,none,,,,
ce186eec-26d9-4207-bf59-0c7e469f4909,4cae046a-f7df-4cf7-b704-ead5ea350972,ARTIS Insects 0182,4.91974,52.36554,,2021-09-01T06:18:27+01:00,2021-09-30T12:00:19+01:00,Rotem Zilber,28b54387-990c-4bbd-be8c-692bdb2828e9,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
d1c6f43f-fb14-489a-bea5-ffc368edca74,83d2cb3e-a5d9-45be-abf0-2e1d74655c99,ARTIS Monkey Island 0186,4.91479,52.36623,,2021-12-01T12:00:19+01:00,2021-12-31T22:18:40+01:00,Rotem Zilber,0545f29d-c996-4788-b4f9-636744a2b307,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
d37fd3b4-fb3b-4871-bff3-146f85d44fe9,cf103cde-92c7-4332-b3c2-af17c9bdb849,ARTIS Wolves 0168,4.91805,52.36519,,2022-10-01T06:59:28+01:00,2022-10-31T12:00:24+01:00,Rotem Zilber,7b3d18bc-a500-47e2-b3da-dafb51ba53cf,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,none,,,,
d3e363a7-4053-41d0-9400-942a9345eaf3,31b61d01-57e2-4f11-b825-4d4625cf509e,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,,2022-08-01T05:49:39+01:00,2022-08-31T21:22:11+01:00,Rotem Zilber,3242a952-4908-4adf-8187-d5ca2aa6c01c,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,,,,,
d4a388db-0adb-4b03-bf0a-be50db73eabc,31b61d01-57e2-4f11-b825-4d4625cf509e,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,,2022-07-01T07:41:27+01:00,2022-07-31T19:59:32+01:00,Rotem Zilber,3242a952-4908-4adf-8187-d5ca2aa6c01c,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
d510dc1c-a2c0-4b0c-9ef6-8a3183fd618e,b9cc478b-ac06-47de-bd47-f62f46993146,ARTIS Kinderboerderij 0188,4.91333,52.36667,,2022-06-01T12:00:21+01:00,2022-06-30T13:03:08+01:00,Rotem Zilber,7ecd147e-572a-4f69-be53-0434e945a4a9,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
d5f9a312-998c-4f5a-96cf-fb0aed13a9d6,93a5a12e-b58d-4dd7-a7c9-fd14b6b902ca,ARTIS Spider Monkeys 0170,4.91472,52.36718,,2022-05-01T07:50:10+01:00,2022-05-31T21:17:50+01:00,Rotem Zilber,43807176-f67a-454c-8340-0262a5a0a932,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,none,,,,
d66fc22d-d966-4ad1-9b63-011c4db7b61d,8ab05123-c63b-4c80-9233-588d1ed73769,ARTIS Salmhuisje 0213,4.91969,52.36463,,2022-04-01T13:20:11+01:00,2022-04-30T16:37:04+01:00,Rotem Zilber,4b3aae44-e9dd-4dea-8ef1-89e95f6897fb,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
d8e0c17b-984e-427a-8fdb-ffdf2af22f7e,83d2cb3e-a5d9-45be-abf0-2e1d74655c99,ARTIS Monkey Island 0186,4.91479,52.36623,,2022-07-01T12:00:27+01:00,2022-07-31T12:00:24+01:00,Rotem Zilber,0545f29d-c996-4788-b4f9-636744a2b307,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
df082a52-c788-4e63-b713-c9db52ff67d5,b9cc478b-ac06-47de-bd47-f62f46993146,ARTIS Kinderboerderij 0188,4.91333,52.36667,,2022-10-01T12:00:30+01:00,2022-10-31T12:00:23+01:00,Rotem Zilber,7ecd147e-572a-4f69-be53-0434e945a4a9,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,,,,null,
df44908f-252d-4882-8953-409a67b9b5fc,31b61d01-57e2-4f11-b825-4d4625cf509e,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,,2022-05-01T06:29:19+01:00,2022-05-31T12:00:27+01:00,Rotem Zilber,3242a952-4908-4adf-8187-d5ca2aa6c01c,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,other,,,,,,,
e0a11645-4875-40ff-a4bb-f272792a6083,93a5a12e-b58d-4dd7-a7c9-fd14b6b902ca,ARTIS Spider Monkeys 0170,4.91472,52.36718,,2021-11-10T08:54:38+01:00,2021-11-30T16:33:53+01:00,Rotem Zilber,43807176-f67a-454c-8340-0262a5a0a932,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
e10aae93-15ee-4445-8a9f-70542cd9185a,388fb13a-e633-4f7e-8c6c-2ee26e565a28,ARTIS Spider Monkeys Tree 0166,4.91472,52.36694,,2021-11-01T09:43:05+01:00,2021-11-30T12:00:25+01:00,Rotem Zilber,5198b1ec-0a9d-42df-a5ff-0b3f747f90e5,Snyper Hunting Products-Snyper Commander 4G,,1.72,,,,none,,,,,,,
e11ffcee-a901-4b05-af03-9378240047b7,b9cc478b-ac06-47de-bd47-f62f46993146,ARTIS Kinderboerderij 0188,4.91333,52.36667,,2022-07-01T12:00:22+01:00,2022-07-31T12:00:24+01:00,Rotem Zilber,7ecd147e-572a-4f69-be53-0434e945a4a9,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,null,
e16956ef-3562-41b2-981b-6feed586cd10,b9cc478b-ac06-47de-bd47-f62f46993146,ARTIS Kinderboerderij 0188,4.91333,52.36667,,2022-04-01T12:00:23+01:00,2022-04-30T14:09:55+01:00,Rotem Zilber,7ecd147e-572a-4f69-be53-0434e945a4a9,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,null,
e1928276-f378-4140-84c7-9bc21323c20d,d1ac2caa-bf89-42f5-a95a-261ca8815b70,ARTIS Emus 0161,4.91861,52.36472,,2022-11-01T10:54:01+01:00,2022-11-30T15:25:18+01:00,Rotem Zilber,27d468e4-fe6c-4805-9d6d-a37e47b761f5,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
e3cb2ac2-3b6a-4549-b88b-8d0bbbe1e2a9,40171410-f514-4109-97fc-5086212c0f9b,ARTIS Insects Greenhouse 0184,4.91953,52.36568,,2021-08-21T01:04:17+01:00,2021-08-31T18:21:20+01:00,Rotem Zilber,94d0fe51-9087-48bf-a62e-75f0adc1baca,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
e58c9c9d-8c1a-443c-8921-9a8018b753ea,40acc9a6-b67e-4c28-b87d-608de88c3c4e,ARTIS Mammal House 0164,4.91634,52.36625,,2021-08-20T18:08:19+01:00,2021-11-01T12:00:22+01:00,Rotem Zilber,67fc77cb-e5da-4800-9175-5bd7bd25cf97,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
e6c23967-ebfc-4d10-87a6-6947357359ef,31b61d01-57e2-4f11-b825-4d4625cf509e,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,,2022-04-01T00:23:50+01:00,2022-04-30T16:10:00+01:00,Rotem Zilber,3242a952-4908-4adf-8187-d5ca2aa6c01c,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,null,
e70c8266-7bf1-4307-87bc-1a25f2ca1cc8,b9cc478b-ac06-47de-bd47-f62f46993146,ARTIS Kinderboerderij 0188,4.91333,52.36667,,2022-11-01T12:00:24+01:00,2022-11-30T12:00:25+01:00,Rotem Zilber,7ecd147e-572a-4f69-be53-0434e945a4a9,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
e74b25ce-489d-4a6a-8b33-4d312e6bd414,83d2cb3e-a5d9-45be-abf0-2e1d74655c99,ARTIS Monkey Island 0186,4.91479,52.36623,,2022-02-13T07:06:38+01:00,2022-02-28T19:26:45+01:00,Rotem Zilber,0545f29d-c996-4788-b4f9-636744a2b307,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,none,,,,
e87ab568-4244-45b9-b993-42d15dfaa237,4cae046a-f7df-4cf7-b704-ead5ea350972,ARTIS Insects 0182,4.91974,52.36554,,2022-01-01T12:00:20+01:00,2022-01-31T12:00:18+01:00,Rotem Zilber,28b54387-990c-4bbd-be8c-692bdb2828e9,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
ea4240a0-bce8-4625-a25e-40f78443038c,40171410-f514-4109-97fc-5086212c0f9b,ARTIS Insects Greenhouse 0184,4.91953,52.36568,,2022-03-01T12:00:20+01:00,2022-03-31T12:00:22+01:00,Rotem Zilber,94d0fe51-9087-48bf-a62e-75f0adc1baca,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
ee696e85-cb4b-47b1-9c99-a13f66211198,83d2cb3e-a5d9-45be-abf0-2e1d74655c99,ARTIS Monkey Island 0186,4.91479,52.36623,,2022-01-01T08:44:11+01:00,2022-01-31T18:31:10+01:00,Rotem Zilber,0545f29d-c996-4788-b4f9-636744a2b307,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
ef7fa094-11da-496f-bab5-02f465ba6d23,4cae046a-f7df-4cf7-b704-ead5ea350972,ARTIS Insects 0182,4.91974,52.36554,,2022-07-01T12:00:21+01:00,2022-07-31T12:00:22+01:00,Rotem Zilber,28b54387-990c-4bbd-be8c-692bdb2828e9,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
f07b009b-c0bc-481d-a823-0c7ef6d71a61,3dbd70cf-b13c-46ce-b639-fac9ef1e188e,ARTIS Chimpanzees 0172,4.91815,52.36493,,2021-10-01T01:41:43+01:00,2021-10-31T23:02:27+01:00,Rotem Zilber,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
f17eda02-7b4d-4b20-8e5c-2c0ab2aea9ef,93a5a12e-b58d-4dd7-a7c9-fd14b6b902ca,ARTIS Spider Monkeys 0170,4.91472,52.36718,,2021-10-01T12:00:18+01:00,2021-10-16T12:00:19+01:00,Rotem Zilber,43807176-f67a-454c-8340-0262a5a0a932,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
f34b713f-ec10-4e8e-80e5-37bfec684365,8ab05123-c63b-4c80-9233-588d1ed73769,ARTIS Salmhuisje 0213,4.91969,52.36463,,2022-08-01T12:00:28+01:00,2022-08-31T16:38:32+01:00,Rotem Zilber,4b3aae44-e9dd-4dea-8ef1-89e95f6897fb,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,,,,,
f380c261-3a8a-498a-9fbd-26f0a22b0425,83d2cb3e-a5d9-45be-abf0-2e1d74655c99,ARTIS Monkey Island 0186,4.91479,52.36623,,2022-04-01T08:46:08+01:00,2022-04-30T21:04:19+01:00,Rotem Zilber,0545f29d-c996-4788-b4f9-636744a2b307,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,none,,,null,
f434a39b-c54d-496a-beb6-1066a1262528,93a5a12e-b58d-4dd7-a7c9-fd14b6b902ca,ARTIS Spider Monkeys 0170,4.91472,52.36718,,2021-08-21T05:49:12+01:00,2021-08-31T17:49:05+01:00,Rotem Zilber,43807176-f67a-454c-8340-0262a5a0a932,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
f6ad85ce-5acd-416e-baa6-3bf05b3e47b8,d1ac2caa-bf89-42f5-a95a-261ca8815b70,ARTIS Emus 0161,4.91861,52.36472,,2022-03-01T01:40:12+01:00,2022-03-31T12:00:23+01:00,Rotem Zilber,27d468e4-fe6c-4805-9d6d-a37e47b761f5,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
f732e05c-f2c1-4606-a2bf-6d197dccfb6f,cf103cde-92c7-4332-b3c2-af17c9bdb849,ARTIS Wolves 0168,4.91805,52.36519,,2022-11-01T05:21:56+01:00,2022-11-30T14:03:40+01:00,,7b3d18bc-a500-47e2-b3da-dafb51ba53cf,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
f73ff3bd-9aa8-4d4c-ba67-5b57e6cbe1c0,40acc9a6-b67e-4c28-b87d-608de88c3c4e,ARTIS Mammal House 0164,4.91634,52.36625,,2022-05-01T07:48:40+01:00,2022-05-24T21:49:41+01:00,Rotem Zilber,67fc77cb-e5da-4800-9175-5bd7bd25cf97,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,none,,,,
f742d06e-7a4c-4f2c-9a2f-b7260900c9ce,ea5a9d5f-c535-4af0-b504-96fc02dc6905,ARTIS Mammal House Roof 0180,4.91595,52.36636,,2022-02-12T12:00:23+01:00,2022-02-28T23:38:20+01:00,Rotem Zilber,dee54543-2120-4951-91b5-906f02f95cc9,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
f7716c43-f008-4b10-a487-79b30d036c2a,d1ac2caa-bf89-42f5-a95a-261ca8815b70,ARTIS Emus 0161,4.91861,52.36472,,2021-10-04T12:00:19+01:00,2021-10-31T15:24:45+01:00,Rotem Zilber,27d468e4-fe6c-4805-9d6d-a37e47b761f5,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
f9f890dc-e250-4381-a4e1-6142020ca036,cf103cde-92c7-4332-b3c2-af17c9bdb849,ARTIS Wolves 0168,4.91805,52.36519,,2022-07-01T12:00:24+01:00,2022-07-31T17:28:33+01:00,Rotem Zilber,7b3d18bc-a500-47e2-b3da-dafb51ba53cf,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
fab40210-ccd1-4d9c-ac97-9964a2440f6f,93a5a12e-b58d-4dd7-a7c9-fd14b6b902ca,ARTIS Spider Monkeys 0170,4.91472,52.36718,,2022-10-01T05:01:26+01:00,2022-10-31T23:41:59+01:00,Rotem Zilber,43807176-f67a-454c-8340-0262a5a0a932,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,none,,,,
fd8b7f7e-0705-4135-9010-edeb1f3a82b6,b9cc478b-ac06-47de-bd47-f62f46993146,ARTIS Kinderboerderij 0188,4.91333,52.36667,,2021-12-01T12:00:18+01:00,2021-12-31T12:00:18+01:00,Rotem Zilber,7ecd147e-572a-4f69-be53-0434e945a4a9,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
fd8cbf13-ffda-46bf-8adc-758f15b02299,cf103cde-92c7-4332-b3c2-af17c9bdb849,ARTIS Wolves 0168,4.91805,52.36519,,2022-02-01T12:00:20+01:00,2022-02-28T17:16:22+01:00,Rotem Zilber,7b3d18bc-a500-47e2-b3da-dafb51ba53cf,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,null,
fdeb61c4-dd8d-4e19-9942-55f88a5a22ef,40171410-f514-4109-97fc-5086212c0f9b,ARTIS Insects Greenhouse 0184,4.91953,52.36568,,2021-10-01T01:48:57+01:00,2021-10-31T12:00:20+01:00,Rotem Zilber,94d0fe51-9087-48bf-a62e-75f0adc1baca,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
