deploymentID,locationName,longitude,latitude,start_utc,end_utc,running_time(sec)
7375d967-befe-479d-94f2-5be4a222fe61,ARTIS Kinderboerderij 0188,4.91333,52.36667,2021-11-01 11:00:18,2021-11-30 11:00:25,2505607.0
6ac834a6-fe49-4786-8e81-aee292f53332,ARTIS Kinderboerderij 0188,4.91333,52.36667,2022-05-01 09:18:11,2022-05-31 11:00:21,2598130.0
29e8af08-f954-4495-8f1f-5c2e1912cc4e,ARTIS Kinderboerderij 0188,4.91333,52.36667,2022-02-12 11:00:27,2022-02-28 11:00:21,1382394.0
fd8b7f7e-0705-4135-9010-edeb1f3a82b6,ARTIS Kinderboerderij 0188,4.91333,52.36667,2021-12-01 11:00:18,2021-12-31 11:00:18,2592000.0
d510dc1c-a2c0-4b0c-9ef6-8a3183fd618e,ARTIS Kinderboerderij 0188,4.91333,52.36667,2022-06-01 11:00:21,2022-06-30 12:03:08,2509367.0
e11ffcee-a901-4b05-af03-9378240047b7,ARTIS Kinderboerderij 0188,4.91333,52.36667,2022-07-01 11:00:22,2022-07-31 11:00:24,2592002.0
e16956ef-3562-41b2-981b-6feed586cd10,ARTIS Kinderboerderij 0188,4.91333,52.36667,2022-04-01 11:00:23,2022-04-30 13:09:55,2513372.0
617968ce-3a0f-4df3-94b4-62bbecf2d951,ARTIS Mammal House 0164,4.91634,52.36625,2022-03-01 11:00:22,2022-03-31 11:00:24,2592002.0
2c5c763b-ee64-4199-bbf4-258619379700,ARTIS Mammal House 0164,4.91634,52.36625,2022-01-01 11:00:18,2022-01-31 17:47:02,2616404.0
83eee81a-60fd-47a9-9cf6-7f51896f0b5b,ARTIS Mammal House 0164,4.91634,52.36625,2022-04-01 11:00:22,2022-04-30 17:57:01,2530599.0
1a6d1b11-345e-4e75-b4e6-2dd1fc737181,ARTIS Mammal House 0164,4.91634,52.36625,2022-07-25 12:55:26,2022-07-31 22:14:18,551932.0
3a494d1e-1bf2-4062-844c-e957ef60fb15,ARTIS Mammal House 0164,4.91634,52.36625,2022-09-01 07:27:00,2022-09-30 13:24:25,2527045.0
95ea57d5-4a03-4ec9-92c7-77deee218eb3,ARTIS Mammal House 0164,4.91634,52.36625,2022-02-01 11:00:17,2022-03-01 11:00:22,2419205.0
e58c9c9d-8c1a-443c-8921-9a8018b753ea,ARTIS Mammal House 0164,4.91634,52.36625,2021-08-20 17:08:19,2021-11-01 11:00:22,6285123.0
22a99c7a-fdc6-47c7-96d0-226165a4b463,ARTIS Mammal House 0164,4.91634,52.36625,2022-08-01 03:54:13,2022-08-31 11:20:02,2618749.0
cb34f23e-5fd7-4a8f-bb34-39d0c3fe1964,ARTIS Mammal House 0164,4.91634,52.36625,2021-12-01 11:00:16,2021-12-31 11:00:18,2592002.0
f73ff3bd-9aa8-4d4c-ba67-5b57e6cbe1c0,ARTIS Mammal House 0164,4.91634,52.36625,2022-05-01 06:48:40,2022-05-24 20:49:41,2037661.0
77850712-8abf-404e-a64d-02a146f5c0e4,ARTIS Mammal House 0164,4.91634,52.36625,2021-11-01 11:00:17,2021-11-30 11:00:22,2505605.0
f742d06e-7a4c-4f2c-9a2f-b7260900c9ce,ARTIS Mammal House Roof 0180,4.91595,52.36636,2022-02-12 11:00:23,2022-02-28 22:38:20,1424277.0
a2040a5a-ee9d-4227-b108-16361b02bcd8,ARTIS Mammal House Roof 0180,4.91595,52.36636,2021-11-01 11:00:16,2021-11-30 11:00:14,2505598.0
0ad66259-c10a-411d-8cac-2b40199ea10f,ARTIS Mammal House Roof 0180,4.91595,52.36636,2021-12-01 11:00:16,2021-12-31 13:41:39,2601683.0
9c4da3ec-6eea-41b6-b0cc-f3acafdc36c3,ARTIS Mammal House Roof 0180,4.91595,52.36636,2021-10-01 11:00:18,2021-10-31 11:00:19,2592001.0
c3b8fd24-b577-4e30-8d06-f00015549ccb,ARTIS Mammal House Roof 0180,4.91595,52.36636,2022-04-01 11:00:19,2022-04-30 11:00:20,2505601.0
65709181-fe72-4b0d-b062-9fde9b58e4b0,ARTIS Mammal House Roof 0180,4.91595,52.36636,2021-08-20 15:20:08,2021-08-31 11:00:17,934809.0
325832f1-6ec8-47f9-b87c-ef4dba958bad,ARTIS Mammal House Roof 0180,4.91595,52.36636,2022-03-01 07:34:15,2022-03-31 11:00:18,2604363.0
100be8ad-44fa-47fb-bd16-07cfa8cc8bcc,ARTIS Mammal House Roof 0180,4.91595,52.36636,2021-09-01 11:00:24,2021-09-30 11:00:17,2505593.0
9e100c94-5e21-4343-be93-b26391859ae1,ARTIS Mammal House Roof 0180,4.91595,52.36636,2022-05-01 04:56:39,2022-05-24 11:22:35,2010356.0
059c5aa6-1061-41d5-b773-d4ef20ced853,ARTIS Mammal House Roof 0180,4.91595,52.36636,2022-01-01 11:00:24,2022-01-31 11:00:18,2591994.0
a9c5a210-13ad-4e67-9581-d200c2d70e80,ARTIS Monkey Island 0186,4.91479,52.36623,2021-11-01 11:00:19,2021-11-30 11:00:20,2505601.0
bb62ed9b-5336-41d5-8f0e-9c24391ec1e2,ARTIS Monkey Island 0186,4.91479,52.36623,2022-09-01 08:54:30,2022-09-30 11:00:24,2513154.0
afbbcac7-deb8-4ae4-9ec3-001dd36291ad,ARTIS Monkey Island 0186,4.91479,52.36623,2022-06-01 04:12:06,2022-06-30 11:00:27,2530101.0
e74b25ce-489d-4a6a-8b33-4d312e6bd414,ARTIS Monkey Island 0186,4.91479,52.36623,2022-02-13 06:06:38,2022-02-28 18:26:45,1340407.0
d1c6f43f-fb14-489a-bea5-ffc368edca74,ARTIS Monkey Island 0186,4.91479,52.36623,2021-12-01 11:00:19,2021-12-31 21:18:40,2629101.0
0a7c2b64-531a-455a-acfd-58cf36cce146,ARTIS Monkey Island 0186,4.91479,52.36623,2021-08-20 17:46:43,2021-08-31 18:45:13,953910.0
932e37bd-0f40-4de1-b1d6-61b3e8cf105d,ARTIS Monkey Island 0186,4.91479,52.36623,2022-03-01 09:02:34,2022-03-31 19:19:08,2628994.0
